Id,Count,Named,Original
nachhaltige,2,unamed,nachhaltige
 konjunkturprogramme,2,unamed, konjunkturprogramme
 peking,2,unamed, peking
soilhealth,2,unamed,soilhealth
 animalwelfare,2,unamed, animalwelfare
tulevaisuusfoorumi,2,unamed,tulevaisuusfoorumi
 futuregeneration,2,unamed, futuregeneration
globle,2,unamed,globle
 ndc,2,unamed, ndc
 maltempo,2,unamed, maltempo
 cuba,2,unamed, cuba
 ermalmeta,2,unamed, ermalmeta
 timelinefocus,2,unamed, timelinefocus
 nazioniunite,2,unamed, nazioniunite
 foggia,2,unamed, foggia
 cluster,2,unamed, cluster
 valentinobompiani,2,unamed, valentinobompiani
 sindacati,2,unamed, sindacati
 200precari,2,unamed, 200precari
 aegreenivory,2,unamed, aegreenivory
corgi,2,unamed,corgi
 corgicrew,2,unamed, corgicrew
 winterdays,2,unamed, winterdays
donegal,2,unamed,donegal
 timepersonoftheyear2019,2,unamed, timepersonoftheyear2019
nocomment,2,unamed,nocomment
 levelpro,2,unamed, levelpro
 bangestationcrates,2,unamed, bangestationcrates
 semesterfrage,2,unamed, semesterfrage
 horden,2,unamed, horden
 klimawette,2,FFF DE,klima
 mieterschutz,2,unamed, mieterschutz
 langstrecke,2,unamed, langstrecke
rentensystem,2,unamed,rentensystem
 erbschaftssteuer,2,unamed, erbschaftssteuer
vernunftkraft,2,unamed,vernunftkraft
 rohstoffverbrauch,2,unamed, rohstoffverbrauch
riccardo,2,unamed,riccardo
 almanlevel9000,2,unamed, almanlevel9000
bäumeforfuture,2,unamed,bäumeforfuture
dürrejahr,2,unamed,dürrejahr
 menschheit,2,unamed, menschheit
 justiz,2,unamed, justiz
enkelkampagne,2,unamed,enkelkampagne
klimaretter,2,FFF DE,klima
 climatecolonialism,2,#FridayForFuture,climate
fridayforfutureyouthstrikers,2,#FridayForFuture,fridayforfuture
bhavreenkandhari,2,unamed,bhavreenkandhari
suffragette,2,unamed,suffragette
 protests,2,unamed, protests
 abruzzo,2,unamed, abruzzo
 teatre,2,unamed, teatre
 sonounagretina,2,unamed, sonounagretina
oceanalert,2,unamed,oceanalert
avellino,2,unamed,avellino
 uds,2,unamed, uds
agra,2,unamed,agra
 solaropposites,2,unamed, solaropposites
 goere,2,unamed, goere
tatort,2,unamed,tatort
 fossileimagination,2,unamed, fossileimagination
 deutschunterricht,2,unamed, deutschunterricht
schattenfinanzminister,2,unamed,schattenfinanzminister
 labour,2,unamed, labour
nobelprize2019,2,unamed,nobelprize2019
 kidlitforclimate,2,#FridayForFuture,climate
metropolenkonferenz,2,unamed,metropolenkonferenz
 fairness,2,unamed, fairness
 sehrunnützesvehicle,2,unamed, sehrunnützesvehicle
lobbyhuren,2,unamed,lobbyhuren
klimaidioten,2,FFF DE,klima
 climatechangeaction,2,#FridayForFuture,climatechange
putins,2,unamed,putins
worldclimateactivist,2,#FridayForFuture,climate
石炭火力発電を増やすって本当ですか,2,unamed,石炭火力発電を増やすって本当ですか
 mathematik,2,unamed, mathematik
 ebook,2,unamed, ebook
 brexitreality,2,unamed, brexitreality
sciart,2,unamed,sciart
जय_सिया_राम_जी,2,unamed,जय_सिया_राम_जी
 जय_श्री_राम,2,unamed, जय_श्री_राम
 vya,2,unamed, vya
 vaylatoken,2,unamed, vaylatoken
 morningquotes,2,unamed, morningquotes
 dankeantifa,2,unamed, dankeantifa
oldgrowth,2,unamed,oldgrowth
viaggiare,2,unamed,viaggiare
natura,2,unamed,natura
 zorasarahcreates,2,unamed, zorasarahcreates
photos,2,unamed,photos
globawarming,2,unamed,globawarming
putinskrieg,2,unamed,putinskrieg
worldenvironmentday2022,2,unamed,worldenvironmentday2022
 weltfahrradtag,2,unamed, weltfahrradtag
radelnforfuture,2,unamed,radelnforfuture
 parteimitglieder,2,unamed, parteimitglieder
meinungsmache,2,unamed,meinungsmache
kreislaufwirtschaft,2,unamed,kreislaufwirtschaft
 c2c,2,unamed, c2c
infraschall,2,unamed,infraschall
 katastrophenschutz,2,unamed, katastrophenschutz
f4fystrikers,2,#FridayForFuture,f4f
goldenheart,2,unamed,goldenheart
 fantasy,2,unamed, fantasy
klimakatastropheistjetzt,2,FFF DE,klima
 walliserbote,2,unamed, walliserbote
copenhagen,2,unamed,copenhagen
 abstandhalten,2,unamed, abstandhalten
 protectantarctica,2,unamed, protectantarctica
spreadawareness,2,unamed,spreadawareness
nupes,2,unamed,nupes
lavitaindiretta,2,unamed,lavitaindiretta
day14,2,unamed,day14
 bsfwarrior,2,unamed, bsfwarrior
thartraine,2,unamed,thartraine
 ekbo,2,unamed, ekbo
 kinderschutzes,2,unamed, kinderschutzes
 rheinspange,2,unamed, rheinspange
 weltklimagipfel,2,FFF DE,klima
climateconscious,2,#FridayForFuture,climate
fossilfools,2,unamed,fossilfools
savesoilmovement,2,unamed,savesoilmovement
our_greta,2,Greta Thunberg,greta
equalrights,2,unamed,equalrights
oseloucafe,2,unamed,oseloucafe
 infektionskrankheiten,2,unamed, infektionskrankheiten
17luglio,2,unamed,17luglio
elmshornsuoernormal,2,unamed,elmshornsuoernormal
 neverforgetjanuary6th,2,unamed, neverforgetjanuary6th
neveragaingop,2,unamed,neveragaingop
democracyonthestreets,2,unamed,democracyonthestreets
 fürgutesklimainderstadt,2,FFF DE,klima
niger,2,unamed,niger
ynetartcontest2022,2,unamed,ynetartcontest2022
abs,2,unamed,abs
letearthbreathe,2,unamed,letearthbreathe
fbfriday,2,#FridayForFuture,friday
schoolsandclimateaction,2,Action,climateaction
chegadepromessasvazias,2,unamed,chegadepromessasvazias
 justiçaclimatica,2,unamed, justiçaclimatica
nftfamily,2,unamed,nftfamily
plasticintoxication,2,unamed,plasticintoxication
rishta,2,unamed,rishta
opseaworld,2,unamed,opseaworld
defendthewild,2,unamed,defendthewild
rwetoterplanet,2,German politics,rwe
hartzundherzlich,2,unamed,hartzundherzlich
bezoomantic,2,unamed,bezoomantic
omas_gegen_dreadlocks,2,unamed,omas_gegen_dreadlocks
 stadtstraße,2,unamed, stadtstraße
ricerca,2,unamed,ricerca
 rc3,2,unamed, rc3
pressekonzept,2,unamed,pressekonzept
athirivercommunitynetwork,2,unamed,athirivercommunitynetwork
 beachcleanup,2,unamed, beachcleanup
indunitedngo,2,unamed,indunitedngo
inklusion,2,unamed,inklusion
 allensbach,2,unamed, allensbach
 lahoradelplaneta,2,unamed, lahoradelplaneta
muenchen3003,2,unamed,muenchen3003
schwereschuld,2,unamed,schwereschuld
 letstalkchange,2,unamed, letstalkchange
 migrantiambientali,2,unamed, migrantiambientali
 hkpolicebrutality,2,unamed, hkpolicebrutality
rio,2,unamed,rio
 kyoto,2,unamed, kyoto
 weltklimatag,2,FFF DE,klima
 jellahaase,2,unamed, jellahaase
 manidelucesysombras,2,unamed, manidelucesysombras
topoli,2,unamed,topoli
 schlepperorganisation,2,unamed, schlepperorganisation
sicilia,2,unamed,sicilia
 governomusumeci,2,unamed, governomusumeci
muskelkraftstattfossileenergie,2,unamed,muskelkraftstattfossileenergie
feuerdenscheuer,2,unamed,feuerdenscheuer
climatebarbage,2,#FridayForFuture,climate
 airdrop,2,unamed, airdrop
dropyournft,2,unamed,dropyournft
 graslin,2,unamed, graslin
woke,2,unamed,woke
wokeismus,2,unamed,wokeismus
balkonpv,2,unamed,balkonpv
vegispowerful,2,unamed,vegispowerful
 worldvegetarianday,2,unamed, worldvegetarianday
putinlover,2,unamed,putinlover
sabotage,2,unamed,sabotage
cardano,2,unamed,cardano
narmada,2,unamed,narmada
 narmadajayanti,2,unamed, narmadajayanti
fff_bangladesh,2,#FridayForFuture,fff
orkan,2,unamed,orkan
sdgsは詐欺,2,unamed,sdgsは詐欺
rc3,2,unamed,rc3
bitsundbäume,2,unamed,bitsundbäume
 fediverse,2,unamed, fediverse
vulnerabilities,2,unamed,vulnerabilities
greenhousegases,2,Material,gas
speechlive,2,unamed,speechlive
groundhogday,2,unamed,groundhogday
bhumitrainitiative,2,unamed,bhumitrainitiative
 ottowa,2,unamed, ottowa
freiebürgerkassel,2,unamed,freiebürgerkassel
wetlandsday,2,unamed,wetlandsday
 bürgeruniversität,2,unamed, bürgeruniversität
gruvfrittjokkmokk,2,unamed,gruvfrittjokkmokk
covidleugner,2,Covid,covid
learn,2,unamed,learn
actorslife,2,unamed,actorslife
winteriscoming,2,unamed,winteriscoming
greatatoasia,2,unamed,greatatoasia
neuerscheinung,2,unamed,neuerscheinung
bla,2,unamed,bla
asile,2,unamed,asile
 wirsindsystemwandel,2,unamed, wirsindsystemwandel
hanfkalk,2,unamed,hanfkalk
 hanf,2,unamed, hanf
cumalar,2,unamed,cumalar
masdelomismo,2,unamed,masdelomismo
dann,2,unamed,dann
 danna,2,unamed, danna
 timeisrunningout,2,unamed, timeisrunningout
cloudy,2,unamed,cloudy
animaloftheday,2,unamed,animaloftheday
rohstoffverbrauch,2,unamed,rohstoffverbrauch
diadelaconstitucion,2,unamed,diadelaconstitucion
cop26glasow,2,Agreement,cop26
sustainablegoodlife,2,unamed,sustainablegoodlife
moth,2,unamed,moth
timeisrunningout,2,unamed,timeisrunningout
 notjustacommercialdeal,2,unamed, notjustacommercialdeal
merendine,2,unamed,merendine
nationinwaiting,2,unamed,nationinwaiting
scottishindependence,2,unamed,scottishindependence
exitcoalnow,2,unamed,exitcoalnow
venomlettherebecarnage,2,unamed,venomlettherebecarnage
internationaldayofpeace,2,unamed,internationaldayofpeace
 peaceday,2,unamed, peaceday
demarcacaoja,2,unamed,demarcacaoja
 homöopathie,2,unamed, homöopathie
 artenvielfalt,2,unamed, artenvielfalt
 walulisdaily,2,unamed, walulisdaily
 colosseo,2,unamed, colosseo
urbanforests,2,unamed,urbanforests
timetorebel,2,unamed,timetorebel
razetozero,2,unamed,razetozero
reinounido,2,unamed,reinounido
klimaschutzvertrages,2,FFF DE,klimaschutz
efficiencyfirst,2,unamed,efficiencyfirst
 snobs,2,unamed, snobs
windermere,2,unamed,windermere
chapeau,2,unamed,chapeau
buildbackfossilfree,2,unamed,buildbackfossilfree
referendumeutanasialegale,2,unamed,referendumeutanasialegale
vr,2,unamed,vr
impfung,2,unamed,impfung
 snp,2,unamed, snp
myleaderrukshmani,2,unamed,myleaderrukshmani
 mylife,2,unamed, mylife
stadtplanung,2,unamed,stadtplanung
 teamkinderschutz,2,unamed, teamkinderschutz
sicherebildungjetzt,2,unamed,sicherebildungjetzt
ecologismosocial,2,unamed,ecologismosocial
 nopodemosesperar,2,unamed, nopodemosesperar
makelovenotcement,2,unamed,makelovenotcement
unity,2,unamed,unity
petrolshortage,2,unamed,petrolshortage
 fuelshortage,2,unamed, fuelshortage
gemeinsamsindwirstark,2,unamed,gemeinsamsindwirstark
longcovid,2,Covid,covid
climatestrike2021,2,Action,climatestrike
ganzmannheimhasstdieafd,2,German politics,afd
pricepollution,2,unamed,pricepollution
 dd2409,2,unamed, dd2409
ilfordphoto,2,unamed,ilfordphoto
laflorida,2,unamed,laflorida
euusominhavozpeloclima,2,unamed,euusominhavozpeloclima
feminismo,2,unamed,feminismo
klimastreikhh,2,Action,klimastreik
 sak,2,unamed, sak
klimastrejke,2,FFF DE,klima
 shitstorm,2,unamed, shitstorm
 nedger,2,unamed, nedger
devsforfuture,2,unamed,devsforfuture
ekbo,2,unamed,ekbo
jellahaase,2,unamed,jellahaase
sunrisemovementla,2,unamed,sunrisemovementla
caritas,2,unamed,caritas
 schwelm,2,unamed, schwelm
klimaschutzistjetzt,2,FFF DE,klimaschutz
treatacrisislikeacrisis,2,unamed,treatacrisislikeacrisis
stadtstrasse,2,unamed,stadtstrasse
 agitaction,2,unamed, agitaction
 lightsout,2,unamed, lightsout
mixedmedia,2,unamed,mixedmedia
climatefriendly,2,#FridayForFuture,climate
jetztzusammen,2,unamed,jetztzusammen
 wirzusammen,2,unamed, wirzusammen
sicherebildung,2,unamed,sicherebildung
guinée,2,unamed,guinée
climatejusticeisnow,2,#FridayForFuture,climatejustice
 basicincomemarch,2,unamed, basicincomemarch
gasausstieg,2,Material,gas
elearnmarkets,2,unamed,elearnmarkets
sandimgetriebe,2,unamed,sandimgetriebe
healthyriparian,2,unamed,healthyriparian
 antiatom,2,unamed, antiatom
rapidreduction2030,2,unamed,rapidreduction2030
g20italy,2,unamed,g20italy
intermittentfasting,2,unamed,intermittentfasting
powersätzeamfreitag,2,unamed,powersätzeamfreitag
glacischaussee,2,unamed,glacischaussee
saveger6,2,unamed,saveger6
 biologischekohlenstoffspeicher,2,unamed, biologischekohlenstoffspeicher
lostchildren,2,unamed,lostchildren
rehabilitatekhori,2,unamed,rehabilitatekhori
buxwaha,2,unamed,buxwaha
i̇klimi̇çinhareketegeç,2,unamed,i̇klimi̇çinhareketegeç
gurugram,2,unamed,gurugram
safewater4all,2,unamed,safewater4all
krankenhaus,2,unamed,krankenhaus
verbünden,2,unamed,verbünden
 politischerwandel,2,unamed, politischerwandel
abstractexpressionism,2,unamed,abstractexpressionism
ökozid,2,unamed,ökozid
almanlevel9000,2,unamed,almanlevel9000
enviroenment,2,unamed,enviroenment
climatecrisisbangladesh,2,#FridayForFuture,climatecrisis
saveforest,2,unamed,saveforest
endecocide,2,unamed,endecocide
antinuclearism,2,unamed,antinuclearism
fridaysforfutureitalia,2,#FridayForFuture,fridaysforfuture
monibleibt,2,unamed,monibleibt
storckerweiterung,2,German politics,rwe
stopdeportations,2,unamed,stopdeportations
bolsonaromentiroso,2,unamed,bolsonaromentiroso
michaelmann,2,unamed,michaelmann
emcke,2,unamed,emcke
 hanfstattplastik,2,unamed, hanfstattplastik
radwege,2,unamed,radwege
pnr,2,unamed,pnr
twittertrends,2,unamed,twittertrends
antifaterrorist,2,unamed,antifaterrorist
settlercolonialism,2,unamed,settlercolonialism
resilience,2,unamed,resilience
fffmay14,2,#FridayForFuture,fff
wirfürvielfalt,2,unamed,wirfürvielfalt
ka1405,2,unamed,ka1405
1m2xpersona,2,unamed,1m2xpersona
colombiasos,2,unamed,colombiasos
einewelt,2,unamed,einewelt
revoltaescolar,2,unamed,revoltaescolar
fridaysforfutureottawa,2,#FridayForFuture,fridaysforfuture
hlt,2,unamed,hlt
 danni1211,2,unamed, danni1211
carlotacontracarlota,2,unamed,carlotacontracarlota
bicycle,2,unamed,bicycle
 profitunabhängig,2,unamed, profitunabhängig
finanstwitter,2,unamed,finanstwitter
elternwählenfürihrekinder,2,unamed,elternwählenfürihrekinder
pakistan,2,unamed,pakistan
eco,2,unamed,eco
childrenareourfuture,2,unamed,childrenareourfuture
oekozid,2,unamed,oekozid
systemfrage,2,unamed,systemfrage
 weil,2,unamed, weil
fossilfueltreaty,2,unamed,fossilfueltreaty
regenerate21,2,unamed,regenerate21
linksliberalismus,2,unamed,linksliberalismus
sp21,2,unamed,sp21
monopolist,2,unamed,monopolist
alianza,2,unamed,alianza
zittau,2,unamed,zittau
 hegaualb,2,unamed, hegaualb
fairness,2,unamed,fairness
linksgrüner,2,unamed,linksgrüner
worldwaterday,2,unamed,worldwaterday
dankefürgarnichts,2,unamed,dankefürgarnichts
tjarks,2,unamed,tjarks
nomireemptypromises,2,unamed,nomireemptypromises
grevemondiale,2,unamed,grevemondiale
 westayconnected,2,unamed, westayconnected
週五併未來,2,unamed,週五併未來
朝クラシック,2,unamed,朝クラシック
frauenkampftag,2,unamed,frauenkampftag
ostseeskandal,2,unamed,ostseeskandal
 keinbelttunnel,2,unamed, keinbelttunnel
 elxn19,2,unamed, elxn19
facetheclimateemmergency,2,#FridayForFuture,climate
greaterglider,2,unamed,greaterglider
delhipolice,2,unamed,delhipolice
cumbriacoalmine,2,unamed,cumbriacoalmine
mainstreammedien,2,unamed,mainstreammedien
makeyouhappy,2,unamed,makeyouhappy
killingourselves,2,unamed,killingourselves
notjustacommercialdeal,2,unamed,notjustacommercialdeal
lecturesforfuture,2,unamed,lecturesforfuture
uniontent,2,unamed,uniontent
strike4youth,2,unamed,strike4youth
aapkahealthbuddy,2,unamed,aapkahealthbuddy
earthcapture,2,unamed,earthcapture
klassik,2,unamed,klassik
abgebrannt,2,unamed,abgebrannt
3gennaio,2,unamed,3gennaio
rentner,2,unamed,rentner
plauen,2,unamed,plauen
suecia,2,unamed,suecia
mehrheit,2,unamed,mehrheit
teamdrosten,2,unamed,teamdrosten
 mobilitat,2,unamed, mobilitat
marktführer,2,unamed,marktführer
stopplasticpollution,2,unamed,stopplasticpollution
artenvielfalt,2,unamed,artenvielfalt
शुभदीपावली,2,unamed,शुभदीपावली
lobbykratie,2,unamed,lobbykratie
ardmediathek,2,unamed,ardmediathek
大学生協,2,unamed,大学生協
danni1211,2,unamed,danni1211
gamerforfuture,2,unamed,gamerforfuture
nirgenwo,2,unamed,nirgenwo
draw,2,unamed,draw
machwaswirklichzählt,2,unamed,machwaswirklichzählt
flood,2,unamed,flood
generation,2,unamed,generation
solawi,2,unamed,solawi
azeriwarcrimes,2,unamed,azeriwarcrimes
haram,2,unamed,haram
recogniseartsakh,2,unamed,recogniseartsakh
boycottpollutants,2,unamed,boycottpollutants
museum,2,unamed,museum
votegreen2020,2,unamed,votegreen2020
inundaciones,2,unamed,inundaciones
istandwithgreata,2,unamed,istandwithgreata
gebäude,2,unamed,gebäude
ourjobtobedone,2,unamed,ourjobtobedone
takeclimateaction,2,Action,climateaction
piazzadelpopolo,2,unamed,piazzadelpopolo
sustainableshipping,2,unamed,sustainableshipping
fridaysforfutureclimatecriminalwatch,2,#FridayForFuture,fridaysforfuture
wilderness,2,unamed,wilderness
delaatstewaarschuwing,2,unamed,delaatstewaarschuwing
 klimawahl2019,2,FFF DE,klima
herrenlosbleibt,2,unamed,herrenlosbleibt
palmoilkills,2,unamed,palmoilkills
hegaualb,2,unamed,hegaualb
 globaldayofclimateaction0925,2,Action,climateaction
climateshoesaction,2,#FridayForFuture,climate
 sexworkersforfuture,2,unamed, sexworkersforfuture
friedrichküppersbusch,2,unamed,friedrichküppersbusch
annenmaykantereit,2,unamed,annenmaykantereit
eauto,2,unamed,eauto
neinzurafd,2,German politics,afd
ecobotellas,2,unamed,ecobotellas
sosamazonía,2,unamed,sosamazonía
 furzedown,2,unamed, furzedown
climateactiongh,2,Action,climateaction
letsgrowtogether,2,unamed,letsgrowtogether
furzedown,2,unamed,furzedown
fun,2,unamed,fun
homeparliaments,2,unamed,homeparliaments
istandwithindianfarmers,2,unamed,istandwithindianfarmers
lexgarzweiler,2,unamed,lexgarzweiler
1day,2,unamed,1day
versammlung,2,unamed,versammlung
fridaysforfuturejapan,2,#FridayForFuture,fridaysforfuture
balkonsolar,2,unamed,balkonsolar
katrineholm,2,unamed,katrineholm
wednesdaymorning,2,unamed,wednesdaymorning
ゼロウェイスト,2,unamed,ゼロウェイスト
biodiversidad,2,unamed,biodiversidad
savecalifornia,2,unamed,savecalifornia
climatedefenders,2,#FridayForFuture,climate
violinist,2,unamed,violinist
savana,2,unamed,savana
indianotforsale,2,unamed,indianotforsale
amazoniasinfuego,2,unamed,amazoniasinfuego
モーリシャス重油流出事故,2,unamed,モーリシャス重油流出事故
megamaschine,2,unamed,megamaschine
klimabruch,2,FFF DE,klima
20septiembre,2,unamed,20septiembre
savenationalnairobipark,2,unamed,savenationalnairobipark
womensupportingwomen,2,unamed,womensupportingwomen
meinung,2,unamed,meinung
eltville,2,unamed,eltville
besserezukunft,2,unamed,besserezukunft
earthcleanup,2,unamed,earthcleanup
 kommunalwahlbayern,2,unamed, kommunalwahlbayern
chapelhill,2,unamed,chapelhill
gardenshour,2,unamed,gardenshour
wpvnrw,2,unamed,wpvnrw
renten,2,unamed,renten
climateassembly,2,#FridayForFuture,climate
economics,2,unamed,economics
 hoax,2,unamed, hoax
climatestrikecr,2,Action,climatestrike
kohleverlängerunsgesetz,2,unamed,kohleverlängerunsgesetz
 vialaietana,2,unamed, vialaietana
periodicoarteria,2,unamed,periodicoarteria
blacklivesmattters,2,unamed,blacklivesmattters
week80,2,unamed,week80
illustrator,2,unamed,illustrator
americaunida,2,unamed,americaunida
hitzerekorden,2,unamed,hitzerekorden
 parteien,2,unamed, parteien
rescuedog,2,unamed,rescuedog
unitedwefuture,2,unamed,unitedwefuture
 unitedwetalk,2,unamed, unitedwetalk
occupywallstreet,2,unamed,occupywallstreet
 blacklivesmatters,2,unamed, blacklivesmatters
steuergelder,2,unamed,steuergelder
sozialdemos,2,unamed,sozialdemos
 vivelacinematecaencasa,2,unamed, vivelacinematecaencasa
vivelacinematecaencasa,2,unamed,vivelacinematecaencasa
icantbreathe,2,unamed,icantbreathe
justandgreenrecovery,2,unamed,justandgreenrecovery
maßnahmen,2,unamed,maßnahmen
دافع_عن_المدافعين,2,unamed,دافع_عن_المدافعين
mobilprämiefüralle,2,unamed,mobilprämiefüralle
prayforuttarakhand,2,unamed,prayforuttarakhand
pcs,2,unamed,pcs
colors,2,unamed,colors
 itstimeforaction,2,unamed, itstimeforaction
periodpoverty,2,unamed,periodpoverty
zuhause,2,unamed,zuhause
streikbornheim,2,unamed,streikbornheim
digitalstrikeoxford,2,Action,digitalstrike
ackerbesetzung,2,unamed,ackerbesetzung
 msnvenezia,2,unamed, msnvenezia
noforestsnofuture,2,unamed,noforestsnofuture
yoapoyoalgobierno,2,unamed,yoapoyoalgobierno
wiwableibt,2,unamed,wiwableibt
hambach,2,unamed,hambach
publichealth,2,unamed,publichealth
propaganda,2,unamed,propaganda
facialcoverings,2,unamed,facialcoverings
catsontwitter,2,unamed,catsontwitter
benziner,2,unamed,benziner
vacacionesvirtuales,2,unamed,vacacionesvirtuales
 viernesdeganarseguidores,2,unamed, viernesdeganarseguidores
ecosistema,2,unamed,ecosistema
imagine,2,unamed,imagine
movie,2,unamed,movie
infektionskrankheiten,2,unamed,infektionskrankheiten
togetherathome,2,unamed,togetherathome
weactnow,2,Action,actnow
houseinonfire,2,unamed,houseinonfire
digital4action,2,unamed,digital4action
 laschetsschulklohs,2,German politics,laschet
euclimatedeal,2,#FridayForFuture,climate
oberwestrich,2,German politics,rwe
stailcdigiteach,2,unamed,stailcdigiteach
 ynwa,2,unamed, ynwa
martiallaw,2,unamed,martiallaw
20eylüli̇klimgrevi,2,unamed,20eylüli̇klimgrevi
nocoal,2,unamed,nocoal
klimaatnoodtoestand,2,FFF DE,klima
refugees,2,unamed,refugees
connect2earth,2,unamed,connect2earth
lebon,2,unamed,lebon
assange,2,unamed,assange
airesacondicionados,2,unamed,airesacondicionados
 15mclimático,2,unamed, 15mclimático
panik,2,unamed,panik
coronadeutschland,2,FFF DE,deutschland
sudhakongara,2,unamed,sudhakongara
ceoquotes,2,unamed,ceoquotes
młodzieżowystrajkklimatyczny,2,FFF DE,klima
banchlorpyrifos,2,unamed,banchlorpyrifos
bruselas,2,unamed,bruselas
everyday4future,2,unamed,everyday4future
1point5degreeslive,2,unamed,1point5degreeslive
marchforourlives,2,unamed,marchforourlives
endthecageage,2,unamed,endthecageage
asprinkleofsorcery,2,unamed,asprinkleofsorcery
citicbs,2,unamed,citicbs
b2bmarketing,2,unamed,b2bmarketing
nairobi,2,unamed,nairobi
andieeigenenasefassen,2,unamed,andieeigenenasefassen
joinin247,2,unamed,joinin247
hanauattack,2,unamed,hanauattack
ebook,2,unamed,ebook
nikonnofilter,2,unamed,nikonnofilter
api,2,unamed,api
maketheconnection,2,unamed,maketheconnection
mai,2,unamed,mai
 rockandrollradio,2,unamed, rockandrollradio
supportsmallerstreamers,2,unamed,supportsmallerstreamers
vlees,2,unamed,vlees
ra,2,unamed,ra
fliegen,2,unamed,fliegen
4pmto5pm,2,unamed,4pmto5pm
oxford,2,unamed,oxford
stopkillingcyclists,2,unamed,stopkillingcyclists
westsussex,2,unamed,westsussex
motivacion,2,unamed,motivacion
tonbridge,2,unamed,tonbridge
kuschelnstattkohle,2,unamed,kuschelnstattkohle
valentines,2,unamed,valentines
untilwearedone,2,unamed,untilwearedone
left,2,unamed,left
allforfuture,2,unamed,allforfuture
beata,2,unamed,beata
alldaysforfuture,2,unamed,alldaysforfuture
b0802,2,unamed,b0802
nor,2,unamed,nor
cduthueringen,2,German politics,cdu
iam,2,unamed,iam
loveis,2,unamed,loveis
porelfuturodelajuventud,2,unamed,porelfuturodelajuventud
rwanda,2,unamed,rwanda
chitradurga,2,unamed,chitradurga
 greennewschool,2,unamed, greennewschool
facemask,2,unamed,facemask
knittingscience,2,unamed,knittingscience
 dataviz,2,unamed, dataviz
 diariolibre,2,unamed, diariolibre
wargames,2,unamed,wargames
cannabisverbot,2,unamed,cannabisverbot
notmybrexit,2,unamed,notmybrexit
bikekitchener,2,unamed,bikekitchener
noprideingenocide,2,unamed,noprideingenocide
地球のミライ,2,unamed,地球のミライ
 クロ現プラス,2,unamed, クロ現プラス
bergbauindustrie,2,unamed,bergbauindustrie
nederland,2,unamed,nederland
ecocidelaw,2,unamed,ecocidelaw
grueneralsgruen,2,unamed,grueneralsgruen
rostocker,2,unamed,rostocker
daimler,2,unamed,daimler
worldeconomicforum,2,unamed,worldeconomicforum
tragedy,2,unamed,tragedy
africanunion,2,unamed,africanunion
nelmondo,2,unamed,nelmondo
 7ottobre,2,unamed, 7ottobre
bauersuchtfrau,2,unamed,bauersuchtfrau
actnow2020,2,Action,actnow
siemenslügt,2,unamed,siemenslügt
withdrawplpaamendment,2,unamed,withdrawplpaamendment
teilhabe,2,unamed,teilhabe
australianbushfiresdisaster,2,unamed,australianbushfiresdisaster
 liguria,2,unamed, liguria
varigotti,2,unamed,varigotti
girlsinstem,2,unamed,girlsinstem
cgl,2,unamed,cgl
writerlift,2,unamed,writerlift
no石油,2,unamed,no石油
 klimajahr,2,FFF DE,klima
australiafire,2,unamed,australiafire
 cimeraclima,2,unamed, cimeraclima
spring2020,2,unamed,spring2020
confused,2,unamed,confused
democracy,2,unamed,democracy
silvester2019,2,unamed,silvester2019
pegidawütet,2,unamed,pegidawütet
smilewithtaehyung,2,unamed,smilewithtaehyung
congorainforestemergency,2,unamed,congorainforestemergency
savecongo_flora_fauna,2,unamed,savecongo_flora_fauna
actforchange,2,unamed,actforchange
holidayseason,2,unamed,holidayseason
unterirdischen,2,unamed,unterirdischen
ratingen,2,unamed,ratingen
solidaitywitharshak,2,unamed,solidaitywitharshak
krieggegendrogen,2,unamed,krieggegendrogen
netzeroemissions,2,unamed,netzeroemissions
fridayfire,2,#FridayForFuture,friday
неседише,2,unamed,неседише
actontheplanet,2,unamed,actontheplanet
wirkönnenmehr,2,unamed,wirkönnenmehr
migranti,2,unamed,migranti
artist,2,unamed,artist
soldaten,2,unamed,soldaten
laueslüftchen,2,unamed,laueslüftchen
aritmodelcuore,2,unamed,aritmodelcuore
 christmasiscoming,2,unamed, christmasiscoming
extintionrebellion,2,unamed,extintionrebellion
化石賞,2,unamed,化石賞
decemberwish,2,unamed,decemberwish
jahlove,2,unamed,jahlove
kidsfortigers,2,unamed,kidsfortigers
taxitorino,2,unamed,taxitorino
klimaausstiegsgesetz,2,FFF DE,klima
 totesmoutv3,2,unamed, totesmoutv3
410ppm,2,unamed,410ppm
keepcalmandcutemissions,2,unamed,keepcalmandcutemissions
 summer,2,unamed, summer
smoke,2,unamed,smoke
almeida,2,unamed,almeida
cumbresocialclima,2,unamed,cumbresocialclima
marchaclimática,2,unamed,marchaclimática
oceanaction,2,unamed,oceanaction
tarsands,2,unamed,tarsands
livres,2,unamed,livres
carolsforclimate,2,#FridayForFuture,climate
globe,2,unamed,globe
polcan,2,unamed,polcan
artivism,2,unamed,artivism
grandparis,2,unamed,grandparis
mes,2,unamed,mes
wearegolden2019,2,unamed,wearegolden2019
xrvan,2,unamed,xrvan
bulbasaur,2,unamed,bulbasaur
target,2,unamed,target
schlepperorganisation,2,unamed,schlepperorganisation
regina,2,unamed,regina
globalstrikefornature,2,unamed,globalstrikefornature
沖縄,2,unamed,沖縄
